time,Lat,Lon,Alt,pressure,temp,humidity
13:25:45,420276327,-936541303,285397,99435,-315,46641
13:25:47,420276342,-936541316,285252,99437,-316,46597
13:25:49,420276350,-936541323,285095,99437,-315,46583
13:25:52,420276360,-936541333,284523,99437,-314,46571
13:25:54,420276361,-936541338,283958,99435,-315,46517
13:25:57,420276346,-936541345,282815,99437,-314,46511
13:25:59,420276352,-936541345,282145,99437,-315,46446
13:26:02,420276355,-936541363,281443,99437,-314,46392
13:26:04,420276365,-936541369,281040,99435,-315,46350
13:26:06,420276359,-936541391,280716,99437,-314,46314
13:26:09,420276426,-936541387,280432,99437,-313,46313
13:26:11,420276431,-936541398,280127,99438,-314,46249
13:26:14,420276420,-936541440,279528,99437,-314,46221
13:26:16,420276404,-936541461,279035,99438,-314,46191
13:26:18,420276397,-936541477,278803,99437,-314,46143
13:26:21,420276364,-936541518,278097,99438,-313,46116
13:26:23,420276355,-936541537,277599,99437,-314,46054
13:26:26,420276325,-936541552,276568,99438,-313,46035
13:26:28,420276330,-936541552,275764,99437,-314,45989
13:26:30,420276328,-936541553,274738,99440,-313,45969
13:26:33,420276340,-936541552,272910,99438,-312,45933
13:26:35,420276358,-936541543,271785,99438,-313,45892
13:26:37,420276385,-936541531,270239,99438,-312,45880
13:26:40,420276384,-936541514,269331,99437,-311,45854
13:26:42,420276422,-936541512,268165,99437,-312,45808
13:26:45,420276441,-936541519,267066,99437,-311,45777
13:26:47,420276448,-936541506,266351,99438,-312,45743
13:26:49,420276442,-936541513,265642,99437,-311,45706
13:26:52,420276437,-936541522,265099,99438,-311,45688
13:26:54,420276444,-936541534,264438,99437,-311,45628
13:26:57,420276422,-936541561,263752,99438,-311,45623
13:26:59,420276412,-936541572,263666,99437,-311,45563
13:27:01,420276407,-936541578,263767,99438,-311,45530
13:27:04,420276416,-936541569,263672,99437,-310,45506
13:27:06,420276460,-936541554,264083,99438,-311,45488
13:27:09,420276531,-936541524,264207,99438,-310,45440
13:27:11,420276546,-936541519,264250,99438,-311,45405
13:27:13,420276554,-936541528,264352,99438,-310,45428
13:27:16,420276544,-936541526,264468,99437,-309,45353
13:27:18,420276547,-936541536,264329,99438,-310,45340
13:27:21,420276558,-936541545,264682,99437,-309,45308
13:27:23,420276561,-936541541,264813,99438,-310,45280
13:27:25,420276555,-936541539,264883,99437,-309,45242
13:27:28,420276549,-936541523,265370,99438,-308,45268
13:27:30,420276543,-936541511,265814,99438,-309,45231
13:27:32,420276526,-936541511,266350,99437,-308,45191
13:27:35,420276518,-936541501,267160,99437,-308,45158
13:27:37,420276509,-936541501,267579,99437,-308,45140
13:27:40,420276499,-936541505,267791,99437,-308,45122
13:27:42,420276501,-936541502,267702,99437,-308,45081
13:27:44,420276506,-936541501,267655,99437,-308,45087
13:27:47,420276500,-936541492,267878,99440,-307,45033
13:27:49,420276495,-936541474,268248,99437,-308,45004
13:27:52,420276471,-936541489,268833,99440,-307,45033
13:27:54,420276456,-936541495,269211,99437,-308,45016
13:27:56,420276455,-936541507,269643,99438,-307,44968
13:27:59,420276443,-936541532,269867,99438,-306,45002
13:28:01,420276466,-936541550,269832,99438,-307,44992
13:28:04,420276485,-936541555,269895,99438,-306,44961
13:28:06,420276499,-936541553,269980,99438,-307,44927
13:28:08,420276509,-936541549,270126,99438,-306,44896
13:28:11,420276507,-936541541,270552,99438,-305,44890
13:28:13,420276503,-936541542,270962,99437,-306,44848
13:28:16,420276511,-936541537,271174,99438,-305,44860
13:28:18,420276552,-936541514,271610,99438,-306,44807
13:28:20,420276547,-936541501,271972,99438,-305,44807
13:28:23,420276536,-936541489,272418,99437,-304,44788
13:28:25,420276518,-936541484,272513,99437,-304,44788
13:28:27,420276504,-936541483,272525,99438,-303,44820
13:28:30,420276457,-936541478,272878,99437,-302,44875
13:28:32,420276446,-936541477,272996,99437,-303,44942
13:28:35,420276400,-936541478,273291,99435,-302,45029
13:28:37,420276371,-936541461,273775,99437,-303,45119
13:28:39,420276331,-936541456,274195,99437,-302,45175
13:28:42,420276268,-936541437,274434,99437,-301,45252
13:28:44,420276262,-936541422,274424,99437,-301,45329
13:28:47,420276217,-936541418,273622,99437,-301,45400
13:28:49,420276210,-936541424,273297,99438,-301,45487
13:28:51,420276202,-936541445,272854,99437,-300,45570
13:28:54,420276172,-936541464,272279,99437,-299,45667
13:28:56,420276152,-936541471,271981,99438,-300,45754
13:28:59,420276143,-936541478,271562,99437,-299,45786
13:29:01,420276145,-936541483,271355,99438,-299,45864
13:29:03,420276135,-936541491,271161,99437,-298,45893
13:29:06,420276120,-936541493,270954,99437,-298,45947
13:29:08,420276122,-936541488,270735,99438,-298,46006
13:29:11,420276131,-936541476,270500,99437,-297,46015
13:29:13,420276134,-936541464,270575,99438,-298,46012
13:29:15,420276134,-936541453,270498,99438,-297,46015
13:29:18,420276127,-936541445,270596,99438,-296,45997
13:29:20,420276126,-936541441,270711,99438,-297,45961
13:29:23,420276136,-936541442,270787,99440,-296,45961
13:29:25,420276151,-936541440,270725,99438,-297,45850
13:29:27,420276173,-936541443,270689,99440,-296,45796
13:29:30,420276189,-936541467,270009,99438,-295,45775
13:29:32,420276183,-936541491,269491,99440,-296,45713
13:29:35,420276134,-936541532,268747,99438,-295,45670
13:29:37,420276104,-936541577,267778,99438,-296,45571
13:29:39,420276050,-936541633,266432,99438,-295,45539
13:29:42,420276011,-936541666,265498,99440,-294,45486
13:29:44,420276014,-936541689,265314,99438,-295,45427
13:29:47,420276006,-936541703,264643,99440,-294,45373
13:29:49,420276012,-936541713,264008,99438,-295,45310
13:29:52,420276001,-936541741,263243,99440,-294,45280
13:29:54,420275994,-936541756,262899,99438,-295,45179
13:29:56,420275999,-936541774,262670,99440,-294,45156
13:29:59,420275992,-936541805,261636,99438,-294,45132
13:30:01,420275992,-936541814,261103,99440,-294,45073
13:30:03,420276001,-936541825,261054,99440,-294,45014
13:30:06,420276038,-936541846,260734,99440,-293,44989
13:30:08,420276047,-936541855,260505,99438,-293,44953
13:30:11,420276065,-936541871,260222,99440,-293,44923
13:30:13,420276087,-936541873,260234,99438,-293,44858
13:30:15,420276104,-936541876,260116,99440,-292,44841
13:30:18,420276110,-936541895,259818,99438,-292,44829
13:30:20,420276121,-936541910,259890,99440,-292,44811
13:30:23,420276142,-936541926,259944,99440,-291,44833
13:30:25,420276162,-936541930,260119,99438,-291,44880
13:30:27,420276178,-936541932,260184,99440,-290,44922
13:30:30,420276190,-936541900,260203,99438,-289,44993
13:30:32,420276184,-936541873,260215,99440,-290,45068
13:30:35,420276202,-936541845,260570,99444,-288,45139
13:30:37,420276181,-936541834,259914,99444,-288,45245
13:30:39,420276178,-936541830,259866,99442,-287,45348
13:30:42,420276208,-936541831,259694,99444,-286,45416
13:30:44,420276204,-936541838,259760,99444,-286,45540
13:30:46,420276202,-936541843,259755,99442,-286,45627
13:30:48,420276189,-936541857,259401,99444,-284,45673
13:30:50,420276172,-936541865,259332,99442,-284,45721
13:30:53,420276144,-936541872,258996,99444,-283,45739
13:30:55,420276139,-936541880,258783,99442,-284,45745
13:30:57,420276135,-936541885,258578,99444,-283,45739
13:31:00,420276144,-936541892,258247,99444,-282,45735
13:31:02,420276157,-936541895,258098,99442,-283,45679
13:31:05,420276171,-936541902,257812,99444,-283,45638
13:31:07,420276178,-936541912,257625,99444,-283,45572
13:31:09,420276178,-936541922,257460,99446,-283,45531
13:31:12,420276184,-936541925,257200,99444,-282,45499
13:31:14,420276189,-936541923,257007,99444,-283,45408
13:31:16,420276199,-936541926,256929,99446,-283,45367
13:31:19,420276208,-936541926,256719,99446,-282,45327
13:31:21,420276214,-936541925,256652,99446,-283,45242
13:31:24,420276230,-936541927,256712,99446,-283,45218
13:31:26,420276234,-936541918,256833,99444,-284,45130
13:31:28,420276239,-936541906,256892,99448,-283,45124
13:31:30,420276239,-936541897,257035,99446,-282,45098
13:31:32,420276233,-936541890,257090,99444,-282,45051
13:31:35,420276216,-936541901,256667,99448,-281,45004
13:31:37,420276213,-936541905,256553,99446,-282,44950
13:31:39,420276218,-936541903,256449,99448,-281,44921
13:31:42,420276207,-936541902,255939,99448,-281,44887
13:31:44,420276217,-936541898,255690,99446,-282,44822
13:31:46,420276226,-936541901,255398,99446,-282,44787
13:31:49,420276242,-936541901,255083,99448,-281,44781
13:31:51,420276243,-936541908,255064,99446,-282,44704
13:31:54,420276249,-936541888,254985,99448,-281,44681
13:31:56,420276267,-936541860,254961,99446,-282,44627
13:31:58,420276273,-936541838,255401,99446,-282,44615
13:32:01,420276293,-936541821,256108,99448,-281,44580
13:32:03,420276303,-936541810,256175,99448,-281,44533
13:32:06,420276326,-936541792,256256,99448,-281,44517
13:32:08,420276324,-936541787,256653,99448,-281,44476
13:32:10,420276322,-936541789,257033,99448,-281,44464
13:32:13,420276336,-936541792,257246,99446,-280,44441
13:32:15,420276346,-936541787,257321,99448,-281,44388
13:32:18,420276356,-936541780,257592,99446,-280,44352
13:32:20,420276357,-936541780,257678,99446,-280,44317
13:32:22,420276369,-936541776,257848,99448,-280,44293
13:32:25,420276387,-936541775,258572,99448,-279,44292
13:32:27,420276408,-936541772,258637,99450,-280,44240
13:32:30,420276416,-936541750,259876,99448,-279,44227
13:32:32,420276434,-936541741,260125,99448,-279,44192
13:32:34,420276448,-936541738,260426,99448,-279,44203
13:32:37,420276479,-936541711,260604,99448,-277,44217
13:32:39,420276478,-936541699,260931,99446,-278,44215
13:32:42,420276488,-936541671,261210,99448,-277,44223
13:32:44,420276481,-936541658,261315,99448,-277,44264
13:32:46,420276473,-936541643,261532,99448,-277,44288
13:32:49,420276462,-936541629,261728,99448,-276,44347
13:32:51,420276455,-936541624,262189,99446,-277,44359
13:32:53,420276453,-936541616,262553,99446,-276,44406
13:32:56,420276425,-936541603,264307,99448,-275,44420
13:32:58,420276403,-936541589,265543,99446,-277,44400
13:33:01,420276370,-936541569,267285,99446,-276,44400
13:33:03,420276356,-936541551,268213,99448,-277,44400
13:33:05,420276344,-936541535,268916,99446,-276,44418
13:33:08,420276326,-936541505,270238,99448,-276,44412
13:33:10,420276319,-936541487,270927,99448,-276,44394
13:33:13,420276341,-936541459,271368,99448,-276,44382
13:33:15,420276359,-936541438,272054,99446,-277,44370
13:33:18,420276386,-936541423,272010,99448,-276,44370
13:33:20,420276393,-936541426,271608,99446,-277,44353
13:33:22,420276402,-936541429,270739,99448,-276,44323
13:33:25,420276409,-936541439,269468,99448,-275,44298
13:33:27,420276410,-936541436,269144,99446,-276,44294
13:33:30,420276412,-936541465,268297,99446,-276,44300
13:33:32,420276416,-936541478,267629,99446,-276,44259
13:33:34,420276416,-936541496,267073,99448,-276,44235
13:33:37,420276417,-936541512,266504,99446,-275,44239
13:33:39,420276412,-936541521,266123,99448,-276,44178
13:33:42,420276410,-936541548,265653,99446,-275,44186
13:33:44,420276412,-936541562,265447,99448,-276,44155
13:33:46,420276417,-936541569,265261,99448,-275,44133
13:33:49,420276430,-936541578,264947,99448,-274,44139
13:33:51,420276420,-936541574,265582,99446,-275,44098
13:33:54,420276389,-936541555,267691,99446,-274,44086
13:33:56,420276347,-936541544,269091,99446,-275,44045
13:33:58,420276314,-936541526,270514,99444,-274,44027
13:34:01,420276280,-936541521,271753,99446,-273,44014
13:34:03,420276268,-936541515,272104,99446,-274,43988
13:34:05,420276266,-936541513,272074,99446,-273,43967
13:34:08,420276279,-936541521,271344,99444,-273,43961
13:34:10,420276292,-936541523,271079,99446,-273,43932
13:34:13,420276312,-936541523,270747,99446,-272,43908
13:34:15,420276319,-936541515,270784,99446,-273,43879
13:34:17,420276321,-936541499,271423,99446,-272,43885
13:34:20,420276309,-936541469,272728,99444,-271,43868
13:34:22,420276303,-936541448,273563,99446,-271,43903
13:34:25,420276305,-936541428,274230,99450,-270,43950
13:34:27,420276300,-936541426,274615,99444,-271,44056
13:34:29,420276293,-936541429,275016,99448,-270,44154
13:34:32,420276267,-936541439,276290,99450,-268,44264
13:34:34,420276247,-936541435,277316,99446,-269,44413
13:34:37,420276238,-936541440,278119,99448,-268,44527
13:34:39,420276244,-936541435,278149,99448,-268,44684
13:34:41,420276252,-936541439,278015,99448,-268,44820
13:34:44,420276282,-936541461,277292,99446,-267,44938
13:34:46,420276303,-936541481,276690,99448,-268,45096
13:34:48,420276322,-936541489,275977,99448,-267,45227
13:34:51,420276357,-936541501,275005,99448,-266,45335
13:34:53,420276376,-936541504,274376,99448,-266,45466
13:34:56,420276403,-936541516,273456,99448,-266,45555
13:34:58,420276426,-936541518,273030,99446,-266,45674
13:35:00,420276450,-936541504,273140,99448,-265,45731
13:35:03,420276469,-936541489,273614,99446,-264,45777
13:35:05,420276482,-936541484,273980,99448,-264,45807
13:35:08,420276520,-936541491,273581,99446,-264,45843
13:35:10,420276535,-936541488,273518,99448,-264,45878
13:35:12,420276544,-936541492,273450,99448,-263,45942
13:35:15,420276539,-936541501,274080,99448,-262,45994
13:35:17,420276535,-936541494,274439,99448,-262,46035
13:35:20,420276527,-936541500,274505,99448,-261,46119
13:35:22,420276522,-936541504,274173,99448,-262,46164
13:35:25,420276499,-936541523,274043,99450,-261,46224
13:35:27,420276475,-936541528,273744,99448,-262,46236
13:35:29,420276457,-936541532,273586,99448,-261,46230
13:35:32,420276444,-936541544,273400,99448,-260,46236
13:35:34,420276419,-936541544,273955,99448,-260,46200
13:35:37,420276367,-936541548,274705,99450,-259,46145
13:35:39,420276332,-936541556,275053,99448,-260,46059
13:35:41,420276297,-936541564,275305,99448,-259,46031
13:35:44,420276291,-936541563,274737,99446,-258,45984
13:35:46,420276280,-936541566,274348,99448,-259,45897
13:35:48,420276285,-936541569,273939,99448,-258,45837
13:35:51,420276284,-936541567,273493,99446,-258,45778
13:35:53,420276285,-936541581,273131,99448,-259,45689
13:35:56,420276274,-936541577,272435,99446,-258,45617
13:35:58,420276264,-936541585,272171,99448,-259,45512
13:36:00,420276277,-936541583,272276,99448,-258,45447
13:36:03,420276300,-936541545,272881,99446,-257,45386
13:36:05,420276346,-936541461,274718,99448,-258,45311
13:36:08,420276381,-936541414,275648,99448,-257,45256
13:36:10,420276377,-936541405,275608,99448,-258,45182
13:36:12,420276450,-936541297,278781,99448,-257,45143
13:36:15,420276479,-936541317,279316,99448,-257,45114
13:36:17,420276482,-936541325,279422,99446,-257,45066
13:36:20,420276480,-936541338,279853,99448,-257,45025
13:36:22,420276457,-936541353,279023,99448,-257,45003
13:36:24,420276438,-936541364,278733,99450,-257,44944
13:36:27,420276388,-936541399,278058,99448,-256,44903
13:36:29,420276374,-936541419,277877,99450,-257,44814
13:36:31,420276348,-936541444,277816,99450,-257,44778
13:36:34,420276334,-936541467,277633,99448,-256,44755
13:36:36,420276320,-936541479,277379,99450,-257,44672
13:36:39,420276304,-936541512,276844,99450,-257,44637
13:36:41,420276289,-936541528,276513,99448,-258,44605
13:36:44,420276270,-936541553,276067,99448,-257,44550
13:36:46,420276261,-936541571,275639,99450,-258,44493
13:36:48,420276262,-936541577,275148,99450,-258,44487
13:36:51,420276253,-936541593,274395,99448,-257,44473
13:36:53,420276261,-936541600,274138,99450,-258,44416
13:36:56,420276252,-936541600,273829,99448,-258,44404
13:36:58,420276264,-936541599,274123,99450,-258,44398
13:37:00,420276255,-936541606,274021,99450,-258,44398
13:37:03,420276265,-936541615,273999,99452,-257,44420
13:37:05,420276264,-936541622,274037,99450,-258,44398
13:37:08,420276268,-936541628,274116,99450,-258,44410
13:37:10,420276279,-936541622,274525,99452,-259,44469
13:37:12,420276301,-936541596,274814,99450,-258,44552
13:37:15,420276293,-936541598,275257,99450,-258,44623
13:37:17,420276304,-936541602,275335,99452,-258,44735
13:37:20,420276315,-936541630,274971,99450,-258,44839
13:37:22,420276344,-936541637,274813,99452,-258,45011
13:37:24,420276358,-936541644,274282,99450,-257,45102
13:37:27,420276373,-936541646,273344,99452,-256,45173
13:37:29,420276388,-936541627,272366,99452,-257,45303
13:37:31,420276418,-936541601,271645,99452,-256,45392
13:37:34,420276425,-936541592,270927,99452,-255,45438
13:37:36,420276428,-936541595,270340,99454,-255,45485
13:37:39,420276422,-936541597,269771,99452,-255,45533
13:37:41,420276420,-936541616,269735,99454,-255,45539
13:37:43,420276414,-936541633,269614,99454,-255,45527
